PID,Arrival,Burst,Start,End,Turnaround,Waiting
139,48.4,0.21913920361236475,48.55649702489434,48.775636228506706,0.4,0.2
140,49.1,0.4884766169800819,49.61491308757342,50.1033897045535,1.0,0.5
141,49.5,0.0018805400883837842,49.452893951225796,49.45477449131418,0.0,0.0
142,50.1,0.058456647417327846,50.14449220700234,50.20294885441967,0.1,0.0
143,50.4,0.06112450833066264,50.38542725567812,50.44655176400878,0.1,0.0
144,50.9,0.04641862367129953,50.91801230167926,50.96443092535056,0.0,0.0
145,50.9,0.8730396439489659,51.140258695254666,52.01329833920363,1.1,0.2
146,52.1,1.2908943717670158,114.97717485238796,116.26806922415497,64.2,62.9
147,52.1,0.18370348879275133,52.14188431750762,52.32558780630037,0.2,0.0
148,52.2,0.9853931691601413,53.50828069499145,56.320267370873715,4.1,3.1
149,52.4,1.5663567447335855,132.31260861907566,133.87896536380924,81.4,79.9
150,53.2,0.2482326183469846,53.260048076644466,53.50828069499145,0.3,0.1
151,53.3,1.1652329080731556,62.28262433149358,64.22130123753378,10.9,9.7
152,53.7,0.1480183708282956,53.680619890674265,53.82863826150256,0.1,0.0
153,53.7,0.3769951792507926,53.82863826150256,54.20563344075335,0.5,0.1
154,54.3,0.22630784508927576,54.31529934006174,54.541607185151015,0.2,-0.0
155,54.4,0.9811225680794192,56.320267370873715,61.94532666207276,7.5,6.5
156,54.5,0.26046100531907873,54.541607185151015,54.802068190470095,0.4,0.1
157,54.6,0.5912676232160592,54.802068190470095,55.449137922159736,0.9,0.3
158,54.9,0.055802108473578894,54.865800240514936,54.921602348988515,0.1,-0.0
159,55.1,1.2120610444376412,110.05619039205983,111.26825143649748,56.1,54.9
160,55.7,0.16774137454504548,55.72586819132979,55.89360956587483,0.2,-0.0
161,56.4,0.3931064661910875,56.43642654801494,57.5354005052384,1.1,0.7
162,56.5,0.1026372691027455,56.49209057219516,56.5947278412979,0.1,-0.0
163,56.5,0.2711429111462583,56.5947278412979,56.86587075244416,0.3,0.1
164,56.8,0.22238810667820993,56.86587075244416,57.08825885912237,0.3,0.1
165,57.0,0.5001533472603591,57.77121777994716,58.448781071926966,1.4,0.9
166,57.1,0.10969920410516355,57.08825885912237,57.19795806322753,0.1,0.0
167,57.4,0.23581727470876096,57.5354005052384,57.77121777994716,0.4,0.1
168,57.9,0.17740994471944735,57.88735541357147,58.06476535829092,0.2,0.0
169,57.9,1.8201206196729294,145.5261833898546,147.34630400952753,89.4,87.6
170,58.1,0.43857338684369773,59.3733122783996,59.8118856652433,1.7,1.2
171,58.2,0.2494914637341525,58.56894938949285,58.818440853227,0.6,0.3
172,58.3,0.3287863604625359,59.044525917937065,59.3733122783996,1.1,0.8
173,58.3,0.12016831756588706,58.448781071926966,58.56894938949285,0.2,0.1
174,58.7,0.22608506471006548,58.818440853227,59.044525917937065,0.3,0.1
175,59.2,0.4631333638949109,59.8118856652433,60.275019029138214,1.1,0.6
176,60.2,0.23483825997070554,60.275019029138214,60.50985728910892,0.3,0.1
177,60.8,0.47189291391429067,60.75541407904258,61.325920061068224,0.6,0.1
178,61.0,0.09861306811135467,61.014056506348375,61.11266957445973,0.1,0.0
179,61.9,0.3372976694208193,61.94532666207276,62.28262433149358,0.4,0.1
180,62.5,1.5499009503263494,130.7627076687493,132.31260861907566,69.9,68.3
181,62.5,0.010155259727189656,62.48510370300654,62.49525896273373,0.0,0.0
182,62.6,1.2250275481333361,111.26825143649748,112.49327898463082,49.9,48.7
