PID,Arrival,Burst,Start,End,Turnaround,Waiting
146,52.1,1.2908943717670158,77.64601175235443,78.93690612412144,26.8,25.6
147,52.1,0.18370348879275133,78.93690612412144,79.12060961291418,27.0,26.8
148,52.2,0.9853931691601413,79.12060961291418,80.10600278207433,27.9,26.9
149,52.4,1.5663567447335855,80.10600278207433,81.67235952680791,29.2,27.7
150,53.2,0.2482326183469846,81.67235952680791,81.9205921451549,28.7,28.5
151,53.3,1.1652329080731556,81.9205921451549,83.08582505322805,29.8,28.6
152,53.7,0.1480183708282956,83.08582505322805,83.23384342405635,29.6,29.4
153,53.7,0.3769951792507926,83.23384342405635,83.61083860330714,29.9,29.5
154,54.3,0.22630784508927576,83.61083860330714,83.83714644839642,29.5,29.3
155,54.4,0.9811225680794192,83.83714644839642,84.81826901647584,30.4,29.4
156,54.5,0.26046100531907873,84.81826901647584,85.07873002179491,30.6,30.4
157,54.6,0.5912676232160592,85.07873002179491,85.66999764501097,31.1,30.5
158,54.9,0.055802108473578894,85.66999764501097,85.72579975348455,30.9,30.8
159,55.1,1.2120610444376412,85.72579975348455,86.9378607979222,31.8,30.6
160,55.7,0.16774137454504548,86.9378607979222,87.10560217246724,31.4,31.2
161,56.4,0.3931064661910875,87.10560217246724,87.49870863865833,31.1,30.7
162,56.5,0.1026372691027455,87.49870863865833,87.60134590776107,31.1,31.0
163,56.5,0.2711429111462583,87.60134590776107,87.87248881890733,31.3,31.1
164,56.8,0.22238810667820993,87.87248881890733,88.09487692558554,31.3,31.1
165,57.0,0.5001533472603591,88.09487692558554,88.5950302728459,31.6,31.1
166,57.1,0.10969920410516355,88.5950302728459,88.70472947695107,31.6,31.5
167,57.4,0.23581727470876096,88.70472947695107,88.94054675165984,31.5,31.3
168,57.9,0.17740994471944735,88.94054675165984,89.11795669637928,31.2,31.1
169,57.9,1.8201206196729294,89.11795669637928,90.93807731605222,33.0,31.2
170,58.1,0.43857338684369773,90.93807731605222,91.37665070289592,33.2,32.8
171,58.2,0.2494914637341525,91.37665070289592,91.62614216663007,33.4,33.2
172,58.3,0.3287863604625359,91.62614216663007,91.9549285270926,33.7,33.3
173,58.3,0.12016831756588706,91.9549285270926,92.07509684465849,33.7,33.6
174,58.7,0.22608506471006548,92.07509684465849,92.30118190936855,33.6,33.3
175,59.2,0.4631333638949109,92.30118190936855,92.76431527326346,33.5,33.1
176,60.2,0.23483825997070554,92.76431527326346,92.99915353323416,32.8,32.6
177,60.8,0.47189291391429067,92.99915353323416,93.47104644714845,32.7,32.2
178,61.0,0.09861306811135467,93.47104644714845,93.5696595152598,32.6,32.5
179,61.9,0.3372976694208193,93.5696595152598,93.90695718468062,32.0,31.7
180,62.5,1.5499009503263494,93.90695718468062,95.45685813500697,33.0,31.5
181,62.5,0.010155259727189656,95.45685813500697,95.46701339473415,33.0,33.0
182,62.6,1.2250275481333361,95.46701339473415,96.6920409428675,34.1,32.9
183,62.7,0.7584640264559276,96.6920409428675,97.45050496932342,34.8,34.0
184,62.7,0.004824711783925403,97.45050496932342,97.45532968110734,34.8,34.8
185,63.7,0.7029346705847239,97.45532968110734,98.15826435169207,34.5,33.8
186,64.4,0.2698552179932837,98.15826435169207,98.42811956968535,34.0,33.7
187,64.8,0.06902136335302107,98.42811956968535,98.49714093303837,33.7,33.7
188,65.0,0.7798116753343248,98.49714093303837,99.2769526083727,34.3,33.5
189,65.0,0.48286662115430723,99.2769526083727,99.759819229527,34.7,34.2
190,65.3,0.5905566414533682,99.759819229527,100.35037587098037,35.0,34.5
191,65.3,0.01652067828547613,100.35037587098037,100.36689654926585,35.0,35.0
192,65.4,0.5736708963315086,100.36689654926585,100.94056744559735,35.5,35.0
193,65.4,2.1912329170009284,100.94056744559735,103.13180036259828,37.7,35.5
194,65.5,1.4863062686971897,103.13180036259828,104.61810663129548,39.1,37.6
195,65.8,1.2518741575494585,104.61810663129548,105.86998078884493,40.1,38.8
196,66.0,0.5874773953710954,105.86998078884493,106.45745818421602,40.5,39.9
197,66.1,1.891758784387462,106.45745818421602,108.34921696860349,42.2,40.3
198,66.7,0.1914365658851207,108.34921696860349,108.54065353448861,41.9,41.7
199,66.7,0.13225847685585754,108.54065353448861,108.67291201134447,41.9,41.8
200,67.5,0.12238615650685752,108.67291201134447,108.79529816785133,41.3,41.2
201,67.6,0.12510527966006132,108.79529816785133,108.92040344751139,41.3,41.2
202,67.9,0.36948141380389954,108.92040344751139,109.28988486131529,41.4,41.0
203,68.2,0.17260532019221833,109.28988486131529,109.4624901815075,41.3,41.1
204,68.3,0.9034340348676955,109.4624901815075,110.3659242163752,42.0,41.1
205,68.7,0.15253808296333923,110.3659242163752,110.51846229933855,41.9,41.7
206,68.8,0.04044198100357677,110.51846229933855,110.55890428034213,41.7,41.7
207,69.8,0.17094719815904194,110.55890428034213,110.72985147850117,40.9,40.7
208,69.9,1.0705908319826314,110.72985147850117,111.8004423104838,41.9,40.9
209,70.0,1.2014047940391936,111.8004423104838,113.001847104523,43.0,41.8
210,70.1,0.48456953290783494,113.001847104523,113.48641663743084,43.4,42.9
211,70.4,0.6124746924151403,113.48641663743084,114.09889132984597,43.7,43.1
212,70.7,0.8058254265969019,114.09889132984597,114.90471675644287,44.2,43.4
213,70.8,0.034666562768019694,114.90471675644287,114.93938331921089,44.2,44.1
214,70.9,0.629398420154423,114.93938331921089,115.5687817393653,44.7,44.1
215,71.2,1.0106783973242235,115.5687817393653,116.57946013668953,45.4,44.4
216,71.3,1.0001837208901085,116.57946013668953,117.57964385757964,46.3,45.3
217,71.4,0.09624527675597891,117.57964385757964,117.67588913433562,46.3,46.2
218,71.6,0.7832060982396725,117.67588913433562,118.4590952325753,46.9,46.1
219,71.6,0.37259241859788594,118.4590952325753,118.83168765117318,47.2,46.9
220,71.8,0.4017997827323703,118.83168765117318,119.23348743390555,47.4,47.0
221,72.2,0.7443156908593997,119.23348743390555,119.97780312476495,47.8,47.1
222,72.3,0.061874981499721995,119.97780312476495,120.03967810626467,47.7,47.7
223,72.3,0.1658328354863765,120.03967810626467,120.20551094175104,47.9,47.7
224,72.8,1.3508338177739014,120.20551094175104,121.55634475952495,48.7,47.4
225,72.9,0.2321123787620312,121.55634475952495,121.78845713828697,48.9,48.7
226,72.9,0.17308247355278625,121.78845713828697,121.96153961183975,49.0,48.8
227,73.4,0.3279234029093678,121.96153961183975,122.28946301474912,48.8,48.5
228,73.6,0.3351104703842885,122.28946301474912,122.62457348513341,49.0,48.6
229,73.7,0.0647122061528066,122.62457348513341,122.68928569128622,49.0,49.0
230,73.8,0.35949556849962355,122.68928569128622,123.04878125978584,49.3,48.9
231,74.1,0.8984654604743821,123.04878125978584,123.94724672026022,49.8,48.9
232,74.3,0.710992735796093,123.94724672026022,124.65823945605632,50.3,49.6
233,75.1,0.022289520825035866,124.65823945605632,124.68052897688136,49.5,49.5
234,75.3,0.2756449373643479,124.68052897688136,124.95617391424571,49.6,49.4
235,76.7,0.4949734712503885,124.95617391424571,125.4511473854961,48.8,48.3
236,76.7,0.7428679331543503,125.4511473854961,126.19401531865044,49.5,48.8
237,76.7,0.07027997686631356,126.19401531865044,126.26429529551676,49.5,49.5
238,77.3,1.1526037123849102,126.26429529551676,127.41689900790168,50.2,49.0
239,77.9,0.3464825860798717,127.41689900790168,127.76338159398155,49.8,49.5
240,78.6,0.5616097244273206,127.76338159398155,128.32499131840888,49.7,49.2
241,78.7,0.39280707010675814,128.32499131840888,128.71779838851563,50.0,49.6
242,78.7,0.2935949481466019,128.71779838851563,129.01139333666222,50.3,50.0
243,78.8,1.176217074470285,129.01139333666222,130.1876104111325,51.3,50.2
244,79.7,0.32821440388995066,130.1876104111325,130.51582481502246,50.8,50.5
245,80.3,0.266702156176271,130.51582481502246,130.78252697119873,50.5,50.3
